"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"9LTI6LCW","conferencePaper","2023","Zhang, Boyu; Yang, Hongyang; Zhou, Tianyu; Ali Babar, Muhammad; Liu, Xiao-Yang","Enhancing Financial Sentiment Analysis via Retrieval Augmented Large Language Models","4th ACM International Conference on AI in Finance","979-8-4007-0240-2","","10.1145/3604237.3626866","https://dl.acm.org/doi/10.1145/3604237.3626866","","2023-11-27","2025-11-21 08:09:01","2025-11-21 08:09:01","2025-11-21 08:09:01","349-356","","","","","","","","","","","ACM","Brooklyn NY USA","en","","","","","DOI.org (Crossref)","","","","/home/rreider/Zotero/storage/UKJAH3UM/Zhang et al. - 2023 - Enhancing Financial Sentiment Analysis via Retrieval Augmented Large Language Models.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ICAIF '23: 4th ACM International Conference on AI in Finance","","","","","","","","","","","","","","",""
"63RHKUL7","conferencePaper","2022","Mishra, Swaroop; Khashabi, Daniel; Baral, Chitta; Choi, Yejin; Hajishirzi, Hannaneh","Reframing Instructional Prompts to GPTk’s Language","Findings of the Association for Computational Linguistics: ACL 2022","","","10.18653/v1/2022.findings-acl.50","https://aclanthology.org/2022.findings-acl.50","","2022","2025-11-21 08:09:02","2025-11-21 08:09:02","2025-11-21 08:09:02","589-612","","","","","","","","","","","Association for Computational Linguistics","Dublin, Ireland","en","","","","","DOI.org (Crossref)","","","","/home/rreider/Zotero/storage/EGY55VDX/Mishra et al. - 2022 - Reframing Instructional Prompts to GPTk’s Language.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Findings of the Association for Computational Linguistics: ACL 2022","","","","","","","","","","","","","","",""
"PB9LFG6C","conferencePaper","2024","Xu, Zhentao; Cruz, Mark Jerome; Guevara, Matthew; Wang, Tie; Deshpande, Manasi; Wang, Xiaofeng; Li, Zheng","Retrieval-Augmented Generation with Knowledge Graphs for Customer Service Question Answering","Proceedings of the 47th International ACM SIGIR Conference on Research and Development in Information Retrieval","979-8-4007-0431-4","","10.1145/3626772.3661370","https://dl.acm.org/doi/10.1145/3626772.3661370","","2024-07-10","2025-11-21 08:09:04","2025-11-21 08:09:04","2025-11-21 08:09:04","2905-2909","","","","","","","","","","","ACM","Washington DC USA","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SIGIR 2024: The 47th International ACM SIGIR Conference on Research and Development in Information Retrieval","","","","","","","","","","","","","","",""
"WTBQ4G7Y","journalArticle","2024","Huang, Rongjie; Li, Mingze; Yang, Dongchao; Shi, Jiatong; Chang, Xuankai; Ye, Zhenhui; Wu, Yuning; Hong, Zhiqing; Huang, Jiawei; Liu, Jinglin; Ren, Yi; Zou, Yuexian; Zhao, Zhou; Watanabe, Shinji","AudioGPT: Understanding and Generating Speech, Music, Sound, and Talking Head","Proceedings of the AAAI Conference on Artificial Intelligence","","2374-3468, 2159-5399","10.1609/aaai.v38i21.30570","https://ojs.aaai.org/index.php/AAAI/article/view/30570","Large language models (LLMs) have exhibited remarkable capabilities across a variety of domains and tasks, challenging our understanding of learning and cognition. Despite the recent success, current LLMs are not capable of processing complex audio information or conducting spoken conversations (like Siri or Alexa). In this work, we propose a multi-modal AI system named AudioGPT, which complements LLMs (i.e., ChatGPT) with 1) foundation models to process complex audio information and solve numerous understanding and generation tasks; and 2) the input/output interface (ASR, TTS) to support spoken dialogue. With an increasing demand to evaluate multi-modal LLMs of human intention understanding and cooperation with foundation models, we outline the principles and processes and test AudioGPT in terms of consistency, capability, and robustness. Experimental results demonstrate the capabilities of AudioGPT in solving 16 AI tasks with speech, music, sound, and talking head understanding and generation in multi-round dialogues, which empower humans to create rich and diverse audio content with unprecedented ease. Code can be found in https://github.com/AIGC-Audio/AudioGPT","2024-03-24","2025-11-21 08:09:05","2025-11-21 08:09:05","2025-11-21 08:09:05","23802-23804","","21","38","","AAAI","AudioGPT","","","","","","","","","","","","DOI.org (Crossref)","","","","/home/rreider/Zotero/storage/ASR45PNF/Huang et al. - 2024 - AudioGPT Understanding and Generating Speech, Music, Sound, and Talking Head.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LID5XS69","journalArticle","2024","Gkournelos, Christos; Konstantinou, Christos; Makris, Sotiris","An LLM-based approach for enabling seamless Human-Robot collaboration in assembly","CIRP Annals","","00078506","10.1016/j.cirp.2024.04.002","https://linkinghub.elsevier.com/retrieve/pii/S000785062400012X","","2024","2025-11-21 08:09:07","2025-11-21 08:09:07","2025-11-21 08:09:07","9-12","","1","73","","CIRP Annals","","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VE45AHMK","journalArticle","2023","Elhafsi, Amine; Sinha, Rohan; Agia, Christopher; Schmerling, Edward; Nesnas, Issa A. D.; Pavone, Marco","Semantic anomaly detection with large language models","Autonomous Robots","","0929-5593, 1573-7527","10.1007/s10514-023-10132-6","https://link.springer.com/10.1007/s10514-023-10132-6","","2023-12","2025-11-21 08:09:08","2025-11-21 08:09:08","2025-11-21 08:09:08","1035-1055","","8","47","","Auton Robot","","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2DAC67VV","journalArticle","2024","Wang, Tian; Fan, Junming; Zheng, Pai","An LLM-based vision and language cobot navigation approach for Human-centric Smart Manufacturing","Journal of Manufacturing Systems","","02786125","10.1016/j.jmsy.2024.04.020","https://linkinghub.elsevier.com/retrieve/pii/S0278612524000864","","2024-08","2025-11-21 08:09:08","2025-11-21 08:09:08","2025-11-21 08:09:08","299-305","","","75","","Journal of Manufacturing Systems","","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YH7XBP67","journalArticle","2024","Sun, Yicheng; Zhang, Qi; Bao, Jinsong; Lu, Yuqian; Liu, Shimin","Empowering digital twins with large language models for global temporal feature learning","Journal of Manufacturing Systems","","02786125","10.1016/j.jmsy.2024.02.015","https://linkinghub.elsevier.com/retrieve/pii/S0278612524000372","","2024-06","2025-11-21 08:09:09","2025-11-21 08:09:09","2025-11-21 08:09:09","83-99","","","74","","Journal of Manufacturing Systems","","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BXPVVV86","journalArticle","2022","Mertes, Jan; Lindenschmitt, Daniel; Amirrezai, Masoud; Tashakor, Nima; Glatt, Moritz; Schellenberger, Christian; Shah, Swati Matwankar; Karnoub, Ali; Hobelsberger, Christopher; Yi, Li; Götz, Stefan; Aurich, Jan C.; Schotten, Hans D.","Evaluation of 5G-capable framework for highly mobile, scalable human-machine interfaces in cyber-physical production systems","Journal of Manufacturing Systems","","02786125","10.1016/j.jmsy.2022.08.009","https://linkinghub.elsevier.com/retrieve/pii/S0278612522001376","","2022-07","2025-11-21 08:09:10","2025-11-21 08:09:10","2025-11-21 08:09:10","578-593","","","64","","Journal of Manufacturing Systems","","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WRJVPRQK","conferencePaper","2022","Yang, Jialu; Liu, Tianyuan; Liu, Ying; Morgan, Phillip","Review of Human-Machine Interaction Towards Industry 5.0: Human-Centric Smart Manufacturing","Volume 2: 42nd Computers and Information in Engineering Conference (CIE)","978-0-7918-8621-2","","10.1115/DETC2022-89711","https://asmedigitalcollection.asme.org/IDETC-CIE/proceedings/IDETC-CIE2022/86212/V002T02A060/1150425","Abstract             Human-centric smart manufacturing (HCSM) is one of the essential pillars in Industry 5.0. Hence, human-machine interaction (HMI), as the centre of the research agenda for the advances of smart manufacturing, has also become the focus of Industry 5.0. As Industry 5.0 proposed three core concepts of human-centric, sustainable and resilient, the design orientation of HMI needs to change accordingly. Through understanding the state-of-the-art of HMI research, the technology roadmap of HMI development in the smart manufacturing paradigm can be shaped. In this paper, the focus is to review how HMI has been applied in smart manufacturing and predict future opportunities and challenges when applying HMI to HCSM. In this paper, we provide an HMI framework based on the interaction process and analyse the existing research on HMI across four key aspects: 1) Sensor and Hardware, 2) Data Processing, 3) Transmission Mechanism, and 4) Interaction and Collaboration. We intend to analyse the current development and technologies of each aspect and their possible application in HCSM. Finally, potential challenges and opportunities in future research and applications of HMI are discussed and evaluated, especially considering that the focus of design in HCSM shifts from improving productivity to the well-being of workers and sustainability.","2022-08-14","2025-11-21 08:09:10","2025-11-21 08:09:10","2025-11-21 08:09:10","V002T02A060","","","","","","Review of Human-Machine Interaction Towards Industry 5.0","","","","","American Society of Mechanical Engineers","St. Louis, Missouri, USA","","","","","","DOI.org (Crossref)","","","","/home/rreider/Zotero/storage/F6SQXST5/Yang et al. - 2022 - Review of Human-Machine Interaction Towards Industry 5.0 Human-Centric Smart Manufacturing.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ASME 2022 International Design Engineering Technical Conferences and Computers and Information in Engineering Conference","","","","","","","","","","","","","","",""
"BYD3HJB8","journalArticle","2023","Kim, Eunseob; Yun, Huitaek; Araujo, Otavio C.; Jun, Martin B. G.","Sound Recognition based on Convolutional Neural Network for Real-Time Cutting State Monitoring of Tube Cutting Machine","International Journal of Precision Engineering and Manufacturing-Smart Technology","","2951-4614, 2951-6382","10.57062/ijpem-st.2022.0038","http://ijpem-st.org/journal/view.php?doi=10.57062/ijpem-st.2022.0038","Machine sound monitoring is widely used in various applications of operational state and diagnostic monitoring as machine-emitted sound contains the operational and process information. In the metal cutting industry, it is not surprising that operators are easily able to recognize whether cutting is engaging by listening to the operational sounds based on their experiences even if the cutting parameters are changed. Inspired by the ability of recognizing human sound, we propose a real-time sound monitoring for cutting state based on the convolutional neural network (CNN). Three sound sensors were deployed to a tube cutting machine on different places to capture and analyze sound signals in real-time. To enable sound stream automatically, the MTConnect framework was employed. Four different sizes: 0.25, 0.5, 0.75, and 1-second, of the time frames, were selected and the effects of the time frames, as well as the sensors, were compared in terms of performances of predicting the cutting time and the productivity. The Log-Mel spectrum was adopted as a feature for convolutional neural network (CNN) model. In the CNN model training, a random search method was used to determine the hyperparameters of the CNN models. To verify the trained CNN models, the evaluation dataset which consisted of unknown and untrained part production was used. The accuracies of predicted cutting state on the evaluation dataset for all sensors and all sizes of the time frames ranged from 83.3 to 98.6%. The accuracies of the predicted productivity were also analyzed according to the sensors and the size of time frames. Furthermore, real-time monitoring response was evaluated to figure out the effects of the size of time frames on the prediction speed and the time delay. The sizes of the time frames play an important role in various aspects. As a result, it is suggested that the shorter size of the time frames is the better choice if the prediction accuracy of cutting time and the monitoring response time is critical whereas the longer size is the better if the prediction accuracy of productivity is more important. Among the internal sound sensors in various locations, one on the machine base shows the best performances in all sizes of the time frames with respect to not only the prediction of the cutting time but also the performance of predicting the productivity.","2023-01-01","2025-11-21 08:09:12","2025-11-21 08:09:12","2025-11-21 08:09:12","1-18","","1","1","","Int. J. Precis. Eng. Manuf.-Smart Tech.","","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
